"date","geography","geography code","Rural Urban","Variable: All usual residents; measures: Value","Variable: Males; measures: Value","Variable: Females; measures: Value","Variable: Lives in a household; measures: Value","Variable: Lives in a communal establishment; measures: Value","Variable: Schoolchild or full-time student aged 4 and over at their non term-time address; measures: Value","Variable: Area (Hectares); measures: Value","Variable: Density (number of persons per hectare); measures: Value"
"2011","TA4  2","TA4  2","Total",4234,2070,2164,4152,82,86,11709.65,0.4
"2011","TA4  3","TA4  3","Total",5375,2574,2801,5309,66,96,8147.16,0.7
"2011","TA4  4","TA4  4","Total",3960,1890,2070,3882,78,90,3619.10,1.1
"2011","TA5  1","TA5  1","Total",5260,2542,2718,5249,11,98,10877.22,0.5
"2011","TA5  2","TA5  2","Total",4895,2456,2439,4729,166,76,7448.70,0.7
"2011","TA6  3","TA6  3","Total",9569,4775,4794,9464,105,58,189.77,50.4
"2011","TA6  4","TA6  4","Total",12650,6242,6408,12589,61,79,1743.87,7.3
"2011","TA6  5","TA6  5","Total",5934,2969,2965,5892,42,42,241.15,24.6
"2011","TA6  6","TA6  6","Total",11145,5449,5696,11059,86,109,1602.12,7.0
"2011","TA6  7","TA6  7","Total",7022,3380,3642,6861,161,99,718.55,9.8
"2011","TA7  0","TA7  0","Total",4917,2428,2489,4911,6,83,6247.25,0.8
"2011","TA7  8","TA7  8","Total",5948,2869,3079,5935,13,74,4868.19,1.2
"2011","TA7  9","TA7  9","Total",4117,2030,2087,4012,105,96,5619.18,0.7
"2011","TA8  1","TA8  1","Total",7558,3586,3972,7428,130,68,283.26,26.7
"2011","TA8  2","TA8  2","Total",9380,4491,4889,9062,318,66,1853.50,5.1
"2011","TA9  3","TA9  3","Total",8188,4046,4142,8145,43,62,2632.37,3.1
"2011","TA9  4","TA9  4","Total",4192,2060,2132,4066,126,80,4358.88,1.0
"2011","TD12 4","TD12 4","Total",1163,584,579,1148,15,37,11544.99,0.1
"2011","TD15 1","TD15 1","Total",5448,2627,2821,5286,162,79,2181.57,2.5
"2011","TD15 2","TD15 2","Total",11713,5635,6078,11507,206,133,25708.89,0.5
"2011","TF1  1","TF1  1","Total",4312,2183,2129,4190,122,37,133.13,32.4
"2011","TF1  2","TF1  2","Total",7106,3441,3665,7071,35,73,257.24,27.6
"2011","TF1  3","TF1  3","Total",7596,3753,3843,7479,117,104,277.72,27.4
"2011","TF1  5","TF1  5","Total",8583,4285,4298,8565,18,49,356.82,24.1
"2011","TF1  6","TF1  6","Total",9547,4658,4889,9527,20,114,522.94,18.3
"2011","TF10 7","TF10 7","Total",10514,5220,5294,10356,158,159,348.64,30.2
"2011","TF10 8","TF10 8","Total",4503,2284,2219,3757,746,136,6260.85,0.7
"2011","TF10 9","TF10 9","Total",3381,1683,1698,3261,120,69,4468.37,0.8
"2011","TF11 8","TF11 8","Total",6357,3155,3202,6310,47,88,7950.24,0.8
"2011","TF11 9","TF11 9","Total",3550,1785,1765,3539,11,82,6055.51,0.6
"2011","TF12 5","TF12 5","Total",5609,2756,2853,5583,26,71,3272.34,1.7
"2011","TF13 6","TF13 6","Total",3696,1764,1932,3631,65,71,7543.22,0.5
"2011","TF2  0","TF2  0","Total",2639,1325,1314,2639,0,12,134.16,19.7
"2011","TF2  6","TF2  6","Total",6938,3399,3539,6872,66,43,362.99,19.1
"2011","TF2  7","TF2  7","Total",7869,3829,4040,7841,28,56,882.55,8.9
"2011","TF2  8","TF2  8","Total",10334,5131,5203,10209,125,106,1227.84,8.4
"2011","TF2  9","TF2  9","Total",11033,5479,5554,10921,112,170,530.04,20.8
"2011","TF3  1","TF3  1","Total",10859,5362,5497,10839,20,97,345.87,31.4
"2011","TF3  2","TF3  2","Total",9044,4593,4451,9038,6,62,602.41,15.0
"2011","TF3  5","TF3  5","Total",4051,2038,2013,4049,2,42,282.89,14.3
"2011","TF4  2","TF4  2","Total",9126,4539,4587,9081,45,75,566.64,16.1
"2011","TF4  3","TF4  3","Total",9072,4483,4589,8948,124,67,534.50,17.0
"2011","TF5  0","TF5  0","Total",5346,2684,2662,5342,4,74,336.09,15.9
"2011","TF6  5","TF6  5","Total",1435,726,709,1407,28,29,3686.90,0.4
"2011","TF6  6","TF6  6","Total",3562,1775,1787,3430,132,64,7963.13,0.4
"2011","TF7  4","TF7  4","Total",5915,2914,3001,5912,3,50,486.73,12.2
"2011","TF7  5","TF7  5","Total",11716,5669,6047,11618,98,77,397.36,29.5
"2011","TF8  7","TF8  7","Total",2903,1483,1420,2829,74,59,1396.12,2.1
"2011","TF9  1","TF9  1","Total",6282,3099,3183,6255,27,58,280.31,22.4
"2011","TF9  2","TF9  2","Total",6121,3298,2823,5629,492,117,10201.66,0.6
"2011","TF9  3","TF9  3","Total",8252,4170,4082,7826,426,85,7447.74,1.1
"2011","TF9  4","TF9  4","Total",4810,2389,2421,4745,65,101,5903.28,0.8
"2011","TN1  1","TN1  1","Total",3831,2007,1824,3810,21,65,65.01,58.9
"2011","TN1  2","TN1  2","Total",7416,3789,3627,7339,77,95,84.95,87.3
"2011","TN10 3","TN10 3","Total",7971,3798,4173,7918,53,102,239.34,33.3
"2011","TN10 4","TN10 4","Total",8312,3965,4347,8304,8,154,508.00,16.4
"2011","TN11 0","TN11 0","Total",4404,2151,2253,4289,115,128,3160.10,1.4
"2011","TN11 8","TN11 8","Total",3689,1801,1888,3687,2,144,4413.20,0.8
"2011","TN11 9","TN11 9","Total",5779,2862,2917,5709,70,138,3018.49,1.9
"2011","TN12 0","TN12 0","Total",5947,2910,3037,5805,142,105,2385.47,2.5
"2011","TN12 5","TN12 5","Total",3306,1654,1652,3286,20,54,1288.64,2.6
"2011","TN12 6","TN12 6","Total",10404,5127,5277,10354,50,143,2049.54,5.1
"2011","TN12 7","TN12 7","Total",2863,1438,1425,2862,1,88,2189.37,1.3
"2011","TN12 8","TN12 8","Total",2435,1187,1248,2435,0,66,2007.67,1.2
"2011","TN12 9","TN12 9","Total",4520,2240,2280,4518,2,95,4020.70,1.1
"2011","TN13 1","TN13 1","Total",5429,2617,2812,4952,477,182,352.18,15.4
"2011","TN13 2","TN13 2","Total",9270,4531,4739,9109,161,239,949.76,9.8
"2011","TN13 3","TN13 3","Total",10294,4998,5296,10180,114,236,773.92,13.3
"2011","TN14 5","TN14 5","Total",6698,3282,3416,6665,33,103,1031.16,6.5
"2011","TN14 6","TN14 6","Total",3324,1622,1702,3324,0,101,3879.66,0.9
"2011","TN14 7","TN14 7","Total",4948,2438,2510,4948,0,97,2655.52,1.9
"2011","TN15 0","TN15 0","Total",4231,2086,2145,4172,59,162,3104.82,1.4
"2011","TN15 6","TN15 6","Total",9660,4682,4978,9577,83,131,3554.71,2.7
"2011","TN15 7","TN15 7","Total",3440,1681,1759,3382,58,58,3440.27,1.0
"2011","TN15 8","TN15 8","Total",5065,2461,2604,5025,40,87,804.84,6.3
"2011","TN15 9","TN15 9","Total",1942,967,975,1936,6,66,774.16,2.5
"2011","TN16 1","TN16 1","Total",5023,2448,2575,5007,16,111,2386.52,2.1
"2011","TN16 2","TN16 2","Total",2509,1249,1260,2462,47,54,2358.25,1.1
"2011","TN16 3","TN16 3","Total",11761,5768,5993,11754,7,164,1189.04,9.9
"2011","TN17 1","TN17 1","Total",2552,1329,1223,2328,224,71,2216.71,1.2
"2011","TN17 2","TN17 2","Total",3581,1762,1819,3494,87,130,5622.85,0.6
"2011","TN17 3","TN17 3","Total",4799,2309,2490,4519,280,141,1668.76,2.9
"2011","TN17 4","TN17 4","Total",3788,1622,2166,3274,514,147,5038.33,0.8
"2011","TN18 4","TN18 4","Total",3963,1936,2027,3928,35,90,1686.35,2.4
"2011","TN18 5","TN18 5","Total",2649,1332,1317,2621,28,85,3159.06,0.8
"2011","TN19 7","TN19 7","Total",5000,2477,2523,4880,120,108,5387.09,0.9
"2011","TN2  3","TN2  3","Total",9910,4744,5166,9830,80,141,348.32,28.5
"2011","TN2  4","TN2  4","Total",8619,4227,4392,8255,364,182,2220.19,3.9
"2011","TN2  5","TN2  5","Total",9899,4811,5088,9743,156,235,330.07,30.0
"2011","TN20 6","TN20 6","Total",3718,1798,1920,3620,98,117,4715.93,0.8
"2011","TN21 0","TN21 0","Total",5862,2791,3071,5693,169,104,2545.30,2.3
"2011","TN21 8","TN21 8","Total",7152,3452,3700,7090,62,123,1534.79,4.7
"2011","TN21 9","TN21 9","Total",2969,1494,1475,2943,26,72,5007.48,0.6
"2011","TN22 1","TN22 1","Total",6310,3007,3303,6285,25,73,270.32,23.3
"2011","TN22 2","TN22 2","Total",3391,1639,1752,3384,7,70,563.10,6.0
"2011","TN22 3","TN22 3","Total",4230,2102,2128,4046,184,125,4928.22,0.9
"2011","TN22 4","TN22 4","Total",3480,1718,1762,3395,85,85,3728.91,0.9
"2011","TN22 5","TN22 5","Total",8772,4260,4512,8710,62,188,4122.16,2.1
"2011","TN23 1","TN23 1","Total",1721,866,855,1719,2,20,109.41,15.7
"2011","TN23 3","TN23 3","Total",13916,6798,7118,13811,105,163,1784.62,7.8
"2011","TN23 4","TN23 4","Total",5160,2563,2597,5154,6,44,173.74,29.7
"2011","TN23 5","TN23 5","Total",14538,7020,7518,14472,66,106,346.45,42.0
"2011","TN23 6","TN23 6","Total",1529,777,752,1529,0,7,133.71,11.4
"2011","TN23 7","TN23 7","Total",3032,1537,1495,3032,0,23,59.06,51.3
"2011","TN24 0","TN24 0","Total",14213,6886,7327,14099,114,129,653.05,21.8
"2011","TN24 8","TN24 8","Total",6051,2933,3118,5816,235,55,231.52,26.1
"2011","TN24 9","TN24 9","Total",11355,5473,5882,11303,52,127,666.18,17.0
"2011","TN25 4","TN25 4","Total",4842,2371,2471,4842,0,73,4072.83,1.2
"2011","TN25 5","TN25 5","Total",3585,1754,1831,3558,27,73,5844.83,0.6
"2011","TN25 6","TN25 6","Total",4976,2387,2589,4900,76,81,3916.63,1.3
"2011","TN25 7","TN25 7","Total",2153,1053,1100,2134,19,36,3816.35,0.6
"2011","TN26 1","TN26 1","Total",2730,1312,1418,2703,27,38,2362.91,1.2
"2011","TN26 2","TN26 2","Total",3484,1669,1815,3444,40,58,5241.65,0.7
"2011","TN26 3","TN26 3","Total",4968,2454,2514,4898,70,88,6922.85,0.7
"2011","TN27 0","TN27 0","Total",4069,1958,2111,4029,40,68,4352.90,0.9
"2011","TN27 8","TN27 8","Total",3875,1913,1962,3871,4,103,5091.67,0.8
"2011","TN27 9","TN27 9","Total",4460,2133,2327,4448,12,66,3362.97,1.3
"2011","TN28 8","TN28 8","Total",8455,4151,4304,8236,219,74,722.69,11.7
"2011","TN29 0","TN29 0","Total",7442,3621,3821,7327,115,56,7206.25,1.0
"2011","TN29 9","TN29 9","Total",6315,3181,3134,6239,76,53,10357.45,0.6
"2011","TN3  0","TN3  0","Total",5602,2700,2902,5512,90,175,1358.09,4.1
"2011","TN3  8","TN3  8","Total",1706,872,834,1706,0,49,2166.09,0.8
"2011","TN3  9","TN3  9","Total",4414,2141,2273,4362,52,137,7130.34,0.6
"2011","TN30 6","TN30 6","Total",5626,2582,3044,5532,94,84,1645.89,3.4
"2011","TN30 7","TN30 7","Total",3681,1768,1913,3677,4,74,5357.13,0.7
"2011","TN31 6","TN31 6","Total",6443,3149,3294,6319,124,110,8236.93,0.8
"2011","TN31 7","TN31 7","Total",7099,3432,3667,7053,46,56,5389.93,1.3
"2011","TN32 5","TN32 5","Total",5238,2577,2661,4850,388,161,8338.27,0.6
"2011","TN33 0","TN33 0","Total",8195,3908,4287,8049,146,196,4482.23,1.8
"2011","TN33 9","TN33 9","Total",4550,2234,2316,4428,122,77,7175.89,0.6
"2011","TN34 1","TN34 1","Total",5736,2912,2824,5671,65,40,127.26,45.1
"2011","TN34 2","TN34 2","Total",12297,5883,6414,12084,213,136,580.82,21.2
"2011","TN34 3","TN34 3","Total",11658,5644,6014,11526,132,88,185.10,63.0
"2011","TN35 4","TN35 4","Total",6721,3220,3501,6565,156,86,4198.70,1.6
"2011","TN35 5","TN35 5","Total",10486,5069,5417,10393,93,90,594.39,17.6
"2011","TN36 4","TN36 4","Total",2303,1102,1201,2300,3,24,2026.43,1.1
"2011","TN37 6","TN37 6","Total",10187,5216,4971,9942,245,49,159.22,64.0
"2011","TN37 7","TN37 7","Total",10374,4975,5399,10258,116,113,517.00,20.1
"2011","TN38 0","TN38 0","Total",14113,6872,7241,13291,822,117,290.14,48.6
"2011","TN38 8","TN38 8","Total",4684,2264,2420,4684,0,49,291.63,16.1
"2011","TN38 9","TN38 9","Total",10238,4949,5289,10225,13,74,395.05,25.9
"2011","TN39 3","TN39 3","Total",10315,4763,5552,10126,189,116,324.52,31.8
"2011","TN39 4","TN39 4","Total",9871,4607,5264,9729,142,110,1109.55,8.9
"2011","TN39 5","TN39 5","Total",5582,2577,3005,5524,58,44,1070.64,5.2
"2011","TN4  0","TN4  0","Total",9053,4418,4635,8946,107,178,665.97,13.6
"2011","TN4  8","TN4  8","Total",9096,4450,4646,8915,181,175,474.05,19.2
"2011","TN4  9","TN4  9","Total",14090,6992,7098,14010,80,290,478.73,29.4
"2011","TN40 1","TN40 1","Total",7293,3268,4025,6865,428,50,159.66,45.7
"2011","TN40 2","TN40 2","Total",10129,4793,5336,9680,449,92,528.60,19.2
"2011","TN5  6","TN5  6","Total",4883,2331,2552,4821,62,191,4013.75,1.2
"2011","TN5  7","TN5  7","Total",3873,1894,1979,3802,71,100,3252.23,1.2
"2011","TN6  1","TN6  1","Total",8075,3973,4102,7824,251,190,1883.50,4.3
"2011","TN6  2","TN6  2","Total",10317,5111,5206,10307,10,194,507.74,20.3
"2011","TN6  3","TN6  3","Total",6038,2907,3131,5638,400,134,3716.97,1.6
"2011","TN7  4","TN7  4","Total",2151,1081,1070,2117,34,66,3852.33,0.6
"2011","TN8  5","TN8  5","Total",5213,2497,2716,5117,96,56,1265.01,4.1
"2011","TN8  6","TN8  6","Total",4838,2341,2497,4838,0,92,2201.45,2.2
"2011","TN8  7","TN8  7","Total",2629,1275,1354,2606,23,103,4445.64,0.6
"2011","TN9  1","TN9  1","Total",7019,3681,3338,6522,497,164,454.10,15.5
"2011","TN9  2","TN9  2","Total",11016,5425,5591,10972,44,188,610.78,18.0
"2011","TQ1  1","TQ1  1","Total",8188,4043,4145,7937,251,71,157.78,51.9
"2011","TQ1  2","TQ1  2","Total",4401,2140,2261,4232,169,61,283.02,15.6
"2011","TQ1  3","TQ1  3","Total",8995,4271,4724,8524,471,81,210.66,42.7
"2011","TQ1  4","TQ1  4","Total",10117,4983,5134,9889,228,93,519.37,19.5
"2011","TQ10 9","TQ10 9","Total",4029,1903,2126,3949,80,70,7928.21,0.5
"2011","TQ11 0","TQ11 0","Total",4133,2011,2122,4017,116,49,4052.97,1.0
"2011","TQ12 1","TQ12 1","Total",11294,5414,5880,10995,299,148,581.92,19.4
"2011","TQ12 2","TQ12 2","Total",5195,2545,2650,5161,34,56,188.11,27.6
"2011","TQ12 3","TQ12 3","Total",10451,5036,5415,10368,83,86,847.96,12.3
"2011","TQ12 4","TQ12 4","Total",8588,4220,4368,8588,0,145,2051.55,4.2
"2011","TQ12 5","TQ12 5","Total",8912,4243,4669,8847,65,128,2350.92,3.8
"2011","TQ12 6","TQ12 6","Total",8554,4544,4010,7653,901,134,6090.20,1.4
"2011","TQ13 0","TQ13 0","Total",6075,2998,3077,6009,66,99,3547.87,1.7
"2011","TQ13 7","TQ13 7","Total",5492,2628,2864,5431,61,103,11969.15,0.5
"2011","TQ13 8","TQ13 8","Total",3836,1842,1994,3758,78,91,11103.20,0.3
"2011","TQ13 9","TQ13 9","Total",7731,3712,4019,7639,92,141,9826.03,0.8
"2011","TQ14 0","TQ14 0","Total",1762,843,919,1726,36,27,303.78,5.8
"2011","TQ14 8","TQ14 8","Total",7484,3540,3944,7187,297,78,389.74,19.2
"2011","TQ14 9","TQ14 9","Total",10215,4859,5356,9943,272,128,1867.08,5.5
"2011","TQ2  5","TQ2  5","Total",4816,2542,2274,4441,375,37,109.77,43.9
"2011","TQ2  6","TQ2  6","Total",10317,4929,5388,10155,162,143,723.61,14.3
"2011","TQ2  7","TQ2  7","Total",10884,5226,5658,10739,145,135,467.57,23.3
"2011","TQ2  8","TQ2  8","Total",7527,3590,3937,7503,24,62,206.65,36.4
"2011","TQ3  1","TQ3  1","Total",8322,4032,4290,8274,48,113,1077.54,7.7
"2011","TQ3  2","TQ3  2","Total",8401,3963,4438,8068,333,70,168.85,49.8
"2011","TQ3  3","TQ3  3","Total",13645,6587,7058,13529,116,97,682.14,20.0
"2011","TQ4  5","TQ4  5","Total",5806,2695,3111,5659,147,42,159.90,36.3
"2011","TQ4  6","TQ4  6","Total",4100,1929,2171,3800,300,28,198.20,20.7
"2011","TQ4  7","TQ4  7","Total",8741,4215,4526,8739,2,97,837.56,10.4
"2011","TQ5  0","TQ5  0","Total",5974,2892,3082,5856,118,67,1486.79,4.0
"2011","TQ5  8","TQ5  8","Total",5028,2384,2644,4951,77,41,125.51,40.1
"2011","TQ5  9","TQ5  9","Total",8302,3970,4332,8208,94,64,380.66,21.8
"2011","TQ6  0","TQ6  0","Total",3203,1662,1541,2933,270,45,4393.14,0.7
"2011","TQ6  9","TQ6  9","Total",5064,2469,2595,5042,22,53,742.53,6.8
"2011","TQ7  1","TQ7  1","Total",5887,2769,3118,5805,82,84,429.65,13.7
"2011","TQ7  2","TQ7  2","Total",3869,1858,2011,3868,1,66,7814.84,0.5
"2011","TQ7  3","TQ7  3","Total",3693,1766,1927,3604,89,74,5503.95,0.7
"2011","TQ7  4","TQ7  4","Total",3043,1466,1577,3010,33,64,6672.19,0.5
"2011","TQ8  8","TQ8  8","Total",2071,993,1078,2020,51,46,1284.86,1.6
"2011","TQ9  5","TQ9  5","Total",8076,3760,4316,8024,52,115,599.13,13.5
"2011","TQ9  6","TQ9  6","Total",4674,2232,2442,4593,81,93,5819.41,0.8
"2011","TQ9  7","TQ9  7","Total",4509,2171,2338,4496,13,88,11463.35,0.4
"2011","TR1  1","TR1  1","Total",8673,4086,4587,8673,0,144,545.12,15.9
"2011","TR1  2","TR1  2","Total",3237,1543,1694,3235,2,63,234.12,13.8
"2011","TR1  3","TR1  3","Total",8624,4105,4519,8493,131,117,631.05,13.7
"2011","TR10 8","TR10 8","Total",7093,3482,3611,7093,0,59,338.06,21.0
"2011","TR10 9","TR10 9","Total",4165,2045,2120,3012,1153,42,2760.38,1.5
"2011","TR11 2","TR11 2","Total",8326,3933,4393,8326,0,68,167.73,49.6
"2011","TR11 3","TR11 3","Total",4708,2276,2432,4706,2,74,71.31,66.0
"2011","TR11 4","TR11 4","Total",6783,3211,3572,6783,0,71,314.87,21.5
"2011","TR11 5","TR11 5","Total",9009,4347,4662,8956,53,120,5914.81,1.5
"2011","TR12 6","TR12 6","Total",4128,2074,2054,4099,29,58,8869.68,0.5
"2011","TR12 7","TR12 7","Total",5456,2979,2477,4718,738,69,7394.95,0.7
"2011","TR13 0","TR13 0","Total",4280,2122,2158,4271,9,57,5237.94,0.8
"2011","TR13 8","TR13 8","Total",10090,4844,5246,10050,40,137,1040.13,9.7
"2011","TR13 9","TR13 9","Total",5453,2646,2807,5453,0,63,3125.96,1.7
"2011","TR14 0","TR14 0","Total",4673,2269,2404,4641,32,46,4538.14,1.0
"2011","TR14 7","TR14 7","Total",8751,4172,4579,8742,9,66,383.51,22.8
"2011","TR14 8","TR14 8","Total",8832,4324,4508,8768,64,54,226.93,38.9
"2011","TR14 9","TR14 9","Total",2376,1166,1210,2376,0,15,885.43,2.7
"2011","TR15 1","TR15 1","Total",6060,2910,3150,5975,85,31,482.99,12.5
"2011","TR15 2","TR15 2","Total",6140,3029,3111,6010,130,39,442.28,13.9
"2011","TR15 3","TR15 3","Total",7894,3883,4011,7891,3,52,964.24,8.2
"2011","TR16 4","TR16 4","Total",5380,2646,2734,5380,0,49,1731.17,3.1
"2011","TR16 5","TR16 5","Total",5115,2469,2646,5110,5,36,1279.95,4.0
"2011","TR16 6","TR16 6","Total",3665,1785,1880,3633,32,32,2340.07,1.6
"2011","TR17 0","TR17 0","Total",1447,670,777,1390,57,9,299.53,4.8
"2011","TR18 2","TR18 2","Total",5246,2551,2695,5172,74,53,91.28,57.5
"2011","TR18 3","TR18 3","Total",6371,2978,3393,6243,128,60,438.08,14.5
"2011","TR18 4","TR18 4","Total",4719,2161,2558,4537,182,52,144.50,32.7
"2011","TR18 5","TR18 5","Total",3536,1709,1827,3484,52,35,249.15,14.2
"2011","TR19 6","TR19 6","Total",3300,1617,1683,3223,77,44,5037.23,0.7
"2011","TR19 7","TR19 7","Total",5733,2806,2927,5603,130,70,4546.95,1.3
"2011","TR2  4","TR2  4","Total",5322,2544,2778,5292,30,97,9256.63,0.6
"2011","TR2  5","TR2  5","Total",4143,1962,2181,4137,6,75,7564.88,0.5
"2011","TR20 8","TR20 8","Total",4709,2286,2423,4589,120,86,7458.60,0.6
"2011","TR20 9","TR20 9","Total",4584,2161,2423,4489,95,63,3032.90,1.5
"2011","TR21 0","TR21 0","Total",1723,858,865,1647,76,52,656.73,2.6
"2011","TR22 0","TR22 0","Total",169,85,84,168,1,13,322.48,0.5
"2011","TR24 0","TR24 0","Total",175,93,82,175,0,10,382.71,0.5
"2011","TR25 0","TR25 0","Total",136,66,70,133,3,4,275.55,0.5
"2011","TR26 1","TR26 1","Total",3741,1716,2025,3674,67,34,91.82,40.7
"2011","TR26 2","TR26 2","Total",6225,2965,3260,5974,251,77,518.38,12.0
"2011","TR26 3","TR26 3","Total",1676,806,870,1558,118,26,2900.16,0.6
"2011","TR27 4","TR27 4","Total",7292,3504,3788,7114,178,60,420.52,17.3
"2011","TR27 5","TR27 5","Total",4287,2095,2192,4162,125,27,3278.39,1.3
"2011","TR27 6","TR27 6","Total",3187,1561,1626,3172,15,44,2932.85,1.1
"2011","TR3  6","TR3  6","Total",7899,3768,4131,7899,0,145,4027.04,2.0
"2011","TR3  7","TR3  7","Total",4500,2195,2305,4483,17,70,2299.72,2.0
"2011","TR4  8","TR4  8","Total",6028,2842,3186,6028,0,72,3507.32,1.7
"2011","TR4  9","TR4  9","Total",5019,2517,2502,5019,0,75,9179.97,0.5
"2011","TR5  0","TR5  0","Total",3884,1834,2050,3884,0,67,1943.28,2.0
"2011","TR6  0","TR6  0","Total",3516,1701,1815,3516,0,41,953.12,3.7
"2011","TR7  1","TR7  1","Total",6213,3093,3120,5959,254,70,255.83,24.3
"2011","TR7  2","TR7  2","Total",8389,4071,4318,8265,124,78,258.84,32.4
"2011","TR7  3","TR7  3","Total",5587,2728,2859,5400,187,62,541.82,10.3
"2011","TR8  4","TR8  4","Total",3506,1719,1787,3279,227,34,5901.01,0.6
"2011","TR8  5","TR8  5","Total",4467,2190,2277,4453,14,70,7162.46,0.6
"2011","TR9  6","TR9  6","Total",8224,4026,4198,8139,85,81,4811.08,1.7
"2011","TS1  1","TS1  1","Total",148,93,55,148,0,0,2.92,50.7
"2011","TS1  2","TS1  2","Total",1453,815,638,1098,355,39,336.59,4.3
"2011","TS1  3","TS1  3","Total",5898,3244,2654,5187,711,51,55.70,105.9
"2011","TS1  4","TS1  4","Total",8514,4574,3940,8513,1,55,69.15,123.1
"2011","TS1  5","TS1  5","Total",1189,664,525,1189,0,2,59.80,19.9
"2011","TS10 1","TS10 1","Total",6995,3535,3460,6860,135,54,174.60,40.1
"2011","TS10 2","TS10 2","Total",11089,5381,5708,11045,44,149,586.55,18.9
"2011","TS10 3","TS10 3","Total",5437,2671,2766,5394,43,44,110.49,49.2
"2011","TS10 4","TS10 4","Total",8928,4217,4711,8798,130,52,193.18,46.2
"2011","TS10 5","TS10 5","Total",4624,2211,2413,4624,0,18,1877.54,2.5
"2011","TS11 6","TS11 6","Total",3893,1909,1984,3863,30,43,467.52,8.3
"2011","TS11 7","TS11 7","Total",4389,2087,2302,4389,0,40,329.42,13.3
"2011","TS11 8","TS11 8","Total",3663,1797,1866,3654,9,29,2732.57,1.3
"2011","TS12 1","TS12 1","Total",5958,2872,3086,5717,241,64,307.54,19.4
"2011","TS12 2","TS12 2","Total",12848,6291,6557,12816,32,108,2164.87,5.9
"2011","TS12 3","TS12 3","Total",3708,1870,1838,3682,26,19,3951.96,0.9
"2011","TS13 4","TS13 4","Total",7988,3988,4000,7906,82,31,4153.38,1.9
"2011","TS13 5","TS13 5","Total",2381,1180,1201,2371,10,29,4909.02,0.5
"2011","TS14 6","TS14 6","Total",6875,3303,3572,6780,95,67,2113.42,3.3
"2011","TS14 7","TS14 7","Total",5767,2818,2949,5674,93,76,1392.70,4.1
"2011","TS14 8","TS14 8","Total",4985,2421,2564,4919,66,91,1997.03,2.5
"2011","TS15 0","TS15 0","Total",2404,1193,1211,2404,0,70,3646.23,0.7
"2011","TS15 9","TS15 9","Total",10398,5267,5131,10070,328,192,2913.81,3.6
"2011","TS16 0","TS16 0","Total",7444,3608,3836,7338,106,129,1963.49,3.8
"2011","TS16 9","TS16 9","Total",3005,1447,1558,3005,0,54,254.13,11.8
"2011","TS17 0","TS17 0","Total",13994,6935,7059,13973,21,216,402.46,34.8
"2011","TS17 5","TS17 5","Total",10340,5122,5218,10303,37,125,347.10,29.8
"2011","TS17 6","TS17 6","Total",4371,2167,2204,3773,598,60,105.01,41.6
"2011","TS17 7","TS17 7","Total",2160,1048,1112,2122,38,14,236.57,9.1
"2011","TS17 8","TS17 8","Total",6499,3194,3305,6455,44,39,147.97,43.9
"2011","TS17 9","TS17 9","Total",7755,3683,4072,7684,71,36,346.39,22.4
"2011","TS18 1","TS18 1","Total",2329,1219,1110,2277,52,17,55.68,41.8
"2011","TS18 2","TS18 2","Total",3341,2061,1280,2338,1003,15,398.20,8.4
"2011","TS18 3","TS18 3","Total",6007,3116,2891,5609,398,56,460.54,13.0
"2011","TS18 4","TS18 4","Total",6292,3117,3175,6235,57,79,200.17,31.4
"2011","TS18 5","TS18 5","Total",6908,3339,3569,6853,55,93,432.90,16.0
"2011","TS19 0","TS19 0","Total",12340,5944,6396,12277,63,79,309.72,39.8
"2011","TS19 7","TS19 7","Total",8982,4265,4717,8889,93,101,293.48,30.6
"2011","TS19 8","TS19 8","Total",10013,4795,5218,9924,89,50,325.79,30.7
"2011","TS19 9","TS19 9","Total",5780,2775,3005,5753,27,18,137.73,42.0
"2011","TS2  1","TS2  1","Total",773,380,393,773,0,5,2250.84,0.3
"2011","TS20 1","TS20 1","Total",11234,5482,5752,11214,20,130,360.93,31.1
"2011","TS20 2","TS20 2","Total",9503,4711,4792,9306,197,55,251.32,37.8
"2011","TS21 1","TS21 1","Total",3934,1957,1977,3853,81,60,5986.82,0.7
"2011","TS21 2","TS21 2","Total",2977,1467,1510,2977,0,59,3690.19,0.8
"2011","TS21 3","TS21 3","Total",3171,1547,1624,3110,61,32,6670.44,0.5
"2011","TS21 4","TS21 4","Total",2588,1248,1340,2588,0,25,992.27,2.6
"2011","TS22 5","TS22 5","Total",8506,4163,4343,8468,38,136,2993.87,2.8
"2011","TS23 1","TS23 1","Total",5989,2941,3048,5896,93,46,626.97,9.6
"2011","TS23 2","TS23 2","Total",7748,3645,4103,7734,14,45,168.44,46.0
"2011","TS23 3","TS23 3","Total",14796,7164,7632,14633,163,148,423.25,35.0
"2011","TS23 4","TS23 4","Total",1692,827,865,1692,0,10,215.66,7.8
"2011","TS24 0","TS24 0","Total",6441,3288,3153,6335,106,34,287.97,22.4
"2011","TS24 7","TS24 7","Total",1320,668,652,1320,0,8,69.55,19.0
"2011","TS24 8","TS24 8","Total",6147,2999,3148,6138,9,29,178.59,34.4
"2011","TS24 9","TS24 9","Total",7932,3818,4114,7843,89,55,338.46,23.4
"2011","TS25 1","TS25 1","Total",9183,4426,4757,9049,134,80,1605.08,5.7
